CategoryID,DatasetName,Algorithm,AlgorithmGroup,ModelVariant,RowType,FoldName,FoldsAveraged,TrainRows,EvaluationRows,TrainStart,TrainEnd,EvaluationStart,EvaluationEnd,FeatureCount,NumBoostRound,TrialNumber,MAE,RMSE,MAPE,R2,MAEStd,RMSEStd,MAPEStd,R2Std,SourceFile,GeneratedAt
4,Uber Black,Ridge,baseline,default,fold,fold_4,1,18541.0,6238.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,30,,,10.315492280390629,15.320242697767124,20.176014824233064,0.8652752378699967,,,,,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.105540
4,Uber Black,Ridge,baseline,default,mean,mean,4,12419.5,4514.25,2021-11-01,2022-04-05,2022-01-19,2022-05-10,30,,,9.913328806119104,14.642894583031486,22.05716896568645,0.8606639901302175,0.46073381659563206,0.8177610737065975,2.3500082055545204,0.006130091080782823,baseline_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
4,Uber Black,LightGBM_Tuned,tuned,optimized,fold,fold_1,1,8052.0,2604.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,30,400,13.0,5.969766891379721,9.928048816144068,11.8095310709675,0.9354473347925164,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
4,Uber Black,LightGBM_Tuned,tuned,optimized,fold,fold_2,1,10093.0,3342.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,30,400,13.0,6.153697890345601,9.545391925012089,12.913663237865716,0.9327231526042274,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
4,Uber Black,LightGBM_Tuned,tuned,optimized,fold,fold_3,1,12992.0,5873.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,30,400,13.0,6.955651711291088,11.232944346458176,11.889094345239473,0.9183835046595592,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
4,Uber Black,LightGBM_Tuned,tuned,optimized,fold,fold_4,1,18541.0,6238.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,30,400,13.0,6.555129334790631,10.6392052442538,11.703438247543472,0.9350267622535312,,,,,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.155351
4,Uber Black,LightGBM_Tuned,tuned,optimized,mean,mean,4,12419.5,4514.25,2021-11-01,2022-04-05,2022-01-19,2022-05-10,30,400.0,13.0,6.408561456951761,10.336397582967033,12.07893172540404,0.9303951885774586,0.4390466936314131,0.7500949373563708,0.5616603342860538,0.008096822898492652,selected_model_tuning_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,LightGBM,advanced,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,3.557592438195637,6.162325442454391,8.144318472408305,0.9699946807238524,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,LightGBM,advanced,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,3.984240828708407,7.046486245773568,8.487641267538239,0.9612812058507456,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,LightGBM,advanced,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,4.909277294468281,8.924839192465852,8.90741727915931,0.9411339834241296,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,LightGBM,advanced,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,4.1484135196899965,7.735872897286559,7.799414582822338,0.9582502917750828,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,LightGBM,advanced,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,4.14988102026558,7.467380944495092,8.334697900482048,0.9576650404434526,0.564188884547366,1.1657036049971932,0.47405053072340475,0.012092904903210055,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,RandomForest,advanced,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,3.6298425939306354,6.628177527776532,7.842062093238081,0.965286591785467,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,RandomForest,advanced,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,4.116948708206687,7.88858200155804,8.640035822261964,0.9514739998867732,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,RandomForest,advanced,default,fold,fold_3,1,24772.0,10979.0,2021-11-01,2022-03-08,2022-03-16,2022-04-12,31,,,4.884468895163495,9.105995435150428,9.03509049193136,0.93872000722609,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,RandomForest,advanced,default,fold,fold_4,1,35107.0,11063.0,2021-11-01,2022-04-05,2022-04-13,2022-05-10,31,,,4.158716351803308,7.997905049237315,7.553009111126715,0.95537406984207,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,RandomForest,advanced,default,mean,mean,4,23355.5,8539.5,2021-11-01,2022-04-05,2022-01-19,2022-05-10,31,,,4.197494137276031,7.905165003430579,8.26754937963953,0.9527136671851,0.5170924725253317,1.0135032397200507,0.6878645058467375,0.010992656175263375,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.228884
9,Uber Comfort,XGBoost,advanced,default,fold,fold_1,1,14563.0,5536.0,2021-11-01,2022-01-11,2022-01-19,2022-02-15,31,,,3.7271568590023607,6.463827833080631,8.576521131749706,0.966986729367416,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
9,Uber Comfort,XGBoost,advanced,default,fold,fold_2,1,18980.0,6580.0,2021-11-01,2022-02-08,2022-02-16,2022-03-15,31,,,4.061468090196511,7.311036332032099,8.539109969199728,0.958319349295408,,,,,comfort_advanced_tscv_fold_metrics.csv,2026-05-29T20:53:51.125155
