CategoryID,DatasetName,ModelName,Folds,MeanMAE,StdMAE,MeanRMSE,StdRMSE,MeanMAPE,StdMAPE,MeanR2,StdR2,MeanFeatureCount,BestBaselineModel,BestBaselineMAE,BestBaselineRMSE,BestBaselineMAPE,BestBaselineR2,DeltaMAEvsBestBaseline,DeltaRMSEvsBestBaseline,DeltaMAPEvsBestBaseline,DeltaR2vsBestBaseline,BeatsBestBaselineMAE
4,Uber Black,LightGBM,4,6.356866368357137,0.44111922696645434,10.600320539906873,0.818883654042336,11.459667314206374,0.191750320849653,0.9267903029952786,0.008974485771560339,30.0,LinearRegression,9.912218950933651,14.672067664221403,21.982282996945337,0.860093675032938,-3.555352582576514,-4.0717471243145305,-10.522615682738962,0.06669662796234066,True
4,Uber Black,RandomForest,4,6.445610001132691,0.5175170928988806,11.101414205404396,0.6852552651193845,11.231646337743188,0.9265141353062962,0.9196450270103014,0.008942763368361865,30.0,LinearRegression,9.912218950933651,14.672067664221403,21.982282996945337,0.860093675032938,-3.4666089498009605,-3.5706534588170076,-10.750636659202149,0.05955135197736339,True
4,Uber Black,XGBoost,4,6.9403585484104,0.5905315411588964,11.328054588726364,0.8700543698393917,13.216878158967702,1.2465242566623975,0.9163147128297306,0.010920201656323245,30.0,LinearRegression,9.912218950933651,14.672067664221403,21.982282996945337,0.860093675032938,-2.9718604025232516,-3.34401307549504,-8.765404837977634,0.05622103779679266,True
