CategoryID,DatasetName,ModelName,Folds,MeanMAE,StdMAE,MeanRMSE,StdRMSE,MeanMAPE,StdMAPE,MeanR2,StdR2,MeanFeatureCount,BestBaselineModel,BestBaselineMAE,BestBaselineRMSE,BestBaselineMAPE,BestBaselineR2,DeltaMAEvsBestBaseline,DeltaRMSEvsBestBaseline,DeltaMAPEvsBestBaseline,DeltaR2vsBestBaseline,BeatsBestBaselineMAE
9,Uber Comfort,LightGBM,4,4.14988102026558,0.564188884547366,7.467380944495092,1.1657036049971932,8.334697900482048,0.47405053072340475,0.9576650404434527,0.012092904903209994,31.0,Lasso,5.596145714748358,9.207830660473116,12.848342037712298,0.9362630648006134,-1.4462646944827782,-1.7404497159780234,-4.51364413723025,0.0214019756428393,True
9,Uber Comfort,RandomForest,4,4.197494137276031,0.5170924725253315,7.905165003430579,1.0135032397200507,8.26754937963953,0.6878645058467375,0.9527136671851001,0.010992656175263418,31.0,Lasso,5.596145714748358,9.207830660473116,12.848342037712298,0.9362630648006134,-1.398651577472327,-1.302665657042537,-4.5807926580727685,0.0164506023844867,True
9,Uber Comfort,XGBoost,4,4.3206810703566845,0.7301022703715977,7.599650974841837,1.0985524520708594,8.996021917523384,1.3897349231165026,0.9561561270512238,0.012116248455537142,31.0,Lasso,5.596145714748358,9.207830660473116,12.848342037712298,0.9362630648006134,-1.2754646443916737,-1.6081796856312787,-3.8523201201889137,0.019893062250610383,True
