CategoryID,DatasetName,ModelName,TrialNumber,TrialState,MeanRMSE,MeanMAE,MeanMAPE,MeanR2,StdRMSE,StdMAE,NumBoostRound,ParamsJSON,IsBestTrial
2,UberX,LightGBM,6,COMPLETE,11.874546953156962,6.138272619555498,18.017182504589293,0.7926641942484292,1.2831828388166278,0.47430483043329336,150,"{""bagging_fraction"": 0.75, ""bagging_freq"": 8, ""deterministic"": true, ""feature_fraction"": 0.7, ""force_col_wise"": true, ""lambda_l1"": 1.1459970229341322e-06, ""lambda_l2"": 4.929685216887945e-08, ""learning_rate"": 0.06664427151092471, ""max_depth"": 8, ""metric"": ""l2"", ""min_data_in_leaf"": 190, ""min_gain_to_split"": 0.289751452913768, ""num_boost_round"": 150, ""num_leaves"": 64, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
2,UberX,LightGBM,3,COMPLETE,11.94647517512849,6.397087281388052,19.595692096571504,0.7887628558156166,1.893745235933776,0.7542930912262121,200,"{""bagging_fraction"": 0.6, ""bagging_freq"": 3, ""deterministic"": true, ""feature_fraction"": 0.65, ""force_col_wise"": true, ""lambda_l1"": 3.148441347423712e-05, ""lambda_l2"": 2.7678419414850017e-06, ""learning_rate"": 0.07042717610935736, ""max_depth"": -1, ""metric"": ""l2"", ""min_data_in_leaf"": 30, ""min_gain_to_split"": 0.8287375091519293, ""num_boost_round"": 200, ""num_leaves"": 36, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
2,UberX,LightGBM,9,COMPLETE,11.952671952975304,6.260351336121042,18.75429583535863,0.7877870993548617,1.9645536300209918,0.8186099472284382,350,"{""bagging_fraction"": 1.0, ""bagging_freq"": 2, ""deterministic"": true, ""feature_fraction"": 0.8, ""force_col_wise"": true, ""lambda_l1"": 0.01120004910182874, ""lambda_l2"": 0.07154454696139187, ""learning_rate"": 0.0385363422189524, ""max_depth"": 10, ""metric"": ""l2"", ""min_data_in_leaf"": 40, ""min_gain_to_split"": 0.23763754399239967, ""num_boost_round"": 350, ""num_leaves"": 20, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
2,UberX,LightGBM,13,COMPLETE,12.022481260905952,6.23201978878592,18.708562650698006,0.7871523732460726,1.3124828963915014,0.5518454914487705,350,"{""bagging_fraction"": 0.9, ""bagging_freq"": 4, ""deterministic"": true, ""feature_fraction"": 0.7, ""force_col_wise"": true, ""lambda_l1"": 1.7888172387740095e-08, ""lambda_l2"": 5.849266050891466, ""learning_rate"": 0.029082983916072076, ""max_depth"": 4, ""metric"": ""l2"", ""min_data_in_leaf"": 70, ""min_gain_to_split"": 0.036566179119160665, ""num_boost_round"": 350, ""num_leaves"": 100, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
2,UberX,LightGBM,1,COMPLETE,12.033003603813164,6.039620476333241,17.540843311883826,0.7868788633074965,1.325202793606322,0.5357379424364872,150,"{""bagging_fraction"": 0.65, ""bagging_freq"": 5, ""deterministic"": true, ""feature_fraction"": 0.95, ""force_col_wise"": true, ""lambda_l1"": 0.0021465011216654484, ""lambda_l2"": 2.6185068507773707e-08, ""learning_rate"": 0.04029695576831731, ""max_depth"": 6, ""metric"": ""l2"", ""min_data_in_leaf"": 100, ""min_gain_to_split"": 0.6075448519014384, ""num_boost_round"": 150, ""num_leaves"": 75, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,11,COMPLETE,10.284137707880458,6.349645432934903,11.863938031485507,0.9310185390407641,0.9071814080851212,0.565105631610752,350,"{""bagging_fraction"": 1.0, ""bagging_freq"": 0, ""deterministic"": true, ""feature_fraction"": 0.7, ""force_col_wise"": true, ""lambda_l1"": 0.00021535541293642255, ""lambda_l2"": 0.13241042802392494, ""learning_rate"": 0.08255949675641235, ""max_depth"": 4, ""metric"": ""l2"", ""min_data_in_leaf"": 60, ""min_gain_to_split"": 0.09736015645089524, ""num_boost_round"": 350, ""num_leaves"": 18, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",True
4,Uber Black,LightGBM,13,COMPLETE,10.408118515744919,6.45156571797357,12.158883269425125,0.9293555147337034,0.9173663564120694,0.5568010886806628,300,"{""bagging_fraction"": 0.85, ""bagging_freq"": 4, ""deterministic"": true, ""feature_fraction"": 0.7, ""force_col_wise"": true, ""lambda_l1"": 8.510775712071966e-05, ""lambda_l2"": 8.869099452142764e-06, ""learning_rate"": 0.10079249027794258, ""max_depth"": 4, ""metric"": ""l2"", ""min_data_in_leaf"": 70, ""min_gain_to_split"": 0.06845155645656359, ""num_boost_round"": 300, ""num_leaves"": 45, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,3,COMPLETE,10.424543384421934,6.303198140137977,11.66662164860382,0.9291539379959964,0.598551874551096,0.4905853524152381,200,"{""bagging_fraction"": 0.6, ""bagging_freq"": 3, ""deterministic"": true, ""feature_fraction"": 0.65, ""force_col_wise"": true, ""lambda_l1"": 3.148441347423712e-05, ""lambda_l2"": 2.7678419414850017e-06, ""learning_rate"": 0.07042717610935736, ""max_depth"": -1, ""metric"": ""l2"", ""min_data_in_leaf"": 30, ""min_gain_to_split"": 0.8287375091519293, ""num_boost_round"": 200, ""num_leaves"": 36, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,12,COMPLETE,10.431076533309941,6.444937848818532,12.098551114420488,0.9290755222591437,0.7923931350565354,0.490036797246805,400,"{""bagging_fraction"": 1.0, ""bagging_freq"": 0, ""deterministic"": true, ""feature_fraction"": 0.65, ""force_col_wise"": true, ""lambda_l1"": 0.00012537323282440986, ""lambda_l2"": 9.868745464853728, ""learning_rate"": 0.09174109132570649, ""max_depth"": 4, ""metric"": ""l2"", ""min_data_in_leaf"": 70, ""min_gain_to_split"": 0.004576213170003743, ""num_boost_round"": 400, ""num_leaves"": 40, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,14,COMPLETE,10.442738854085118,6.445027145529452,12.085922393569122,0.9289008484796962,0.7460984922708644,0.4942803289220048,350,"{""bagging_fraction"": 0.9, ""bagging_freq"": 5, ""deterministic"": true, ""feature_fraction"": 0.7, ""force_col_wise"": true, ""lambda_l1"": 0.000343312157137368, ""lambda_l2"": 0.14740667609446792, ""learning_rate"": 0.11020040404585486, ""max_depth"": 4, ""metric"": ""l2"", ""min_data_in_leaf"": 70, ""min_gain_to_split"": 0.04301247806698602, ""num_boost_round"": 350, ""num_leaves"": 49, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,9,COMPLETE,10.465107498558478,6.328648003000437,11.549130111457362,0.9286547894348539,0.7837136888963986,0.5307879004564579,350,"{""bagging_fraction"": 1.0, ""bagging_freq"": 2, ""deterministic"": true, ""feature_fraction"": 0.8, ""force_col_wise"": true, ""lambda_l1"": 0.01120004910182874, ""lambda_l2"": 0.07154454696139187, ""learning_rate"": 0.0385363422189524, ""max_depth"": 10, ""metric"": ""l2"", ""min_data_in_leaf"": 40, ""min_gain_to_split"": 0.23763754399239967, ""num_boost_round"": 350, ""num_leaves"": 20, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,10,COMPLETE,10.479936098465284,6.4673411316267675,12.102781647939254,0.928388818685025,0.6715274477345928,0.3967472408275961,300,"{""bagging_fraction"": 0.85, ""bagging_freq"": 3, ""deterministic"": true, ""feature_fraction"": 0.6, ""force_col_wise"": true, ""lambda_l1"": 1.6560798829012517e-08, ""lambda_l2"": 3.331630946893803, ""learning_rate"": 0.09286303719301271, ""max_depth"": -1, ""metric"": ""l2"", ""min_data_in_leaf"": 70, ""min_gain_to_split"": 0.9923626654603367, ""num_boost_round"": 300, ""num_leaves"": 29, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,2,COMPLETE,10.624726462291141,6.276809828516964,11.196268935089153,0.9263972455140992,0.7885239267903726,0.55452363067376,250,"{""bagging_fraction"": 0.6, ""bagging_freq"": 10, ""deterministic"": true, ""feature_fraction"": 0.8, ""force_col_wise"": true, ""lambda_l1"": 2.133142332373004e-06, ""lambda_l2"": 0.009176996354542699, ""learning_rate"": 0.023231731978492907, ""max_depth"": -1, ""metric"": ""l2"", ""min_data_in_leaf"": 40, ""min_gain_to_split"": 0.31171107608941095, ""num_boost_round"": 250, ""num_leaves"": 123, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
4,Uber Black,LightGBM,7,COMPLETE,10.644353210604976,6.637400983349474,12.695352339197914,0.9261955965397014,0.6056267886327539,0.2794733395396991,400,"{""bagging_fraction"": 0.7, ""bagging_freq"": 1, ""deterministic"": true, ""feature_fraction"": 1.0, ""force_col_wise"": true, ""lambda_l1"": 1.1256839212661599e-06, ""lambda_l2"": 6.98184330520185e-05, ""learning_rate"": 0.17010913962119048, ""max_depth"": 10, ""metric"": ""l2"", ""min_data_in_leaf"": 170, ""min_gain_to_split"": 0.8180147659224931, ""num_boost_round"": 400, ""num_leaves"": 107, ""num_threads"": -1, ""objective"": ""regression"", ""seed"": 42, ""verbosity"": -1}",False
