CategoryID,DatasetName,ModelName,Folds,MeanMAE,StdMAE,MeanRMSE,StdRMSE,MeanMAPE,StdMAPE,MeanR2,StdR2,MeanFeatureCount
2,UberX,Lasso,4,7.994234694380943,1.3541711690192069,14.799942081796539,2.6758827283138147,25.296827960288667,6.455011150798607,0.6733559931607889,0.12629136051922016,35.0
2,UberX,Ridge,4,8.013636182276823,1.3729500013113145,14.824714098937534,2.709009894208599,25.386456374686464,6.507579074403084,0.6721217808428384,0.12789618421060261,35.0
2,UberX,LinearRegression,4,8.015379544304272,1.3760680822172284,14.829169855990187,2.7164844172837865,25.391120864732734,6.508781303945198,0.6718927151029075,0.12824709602843745,35.0
4,Uber Black,LinearRegression,4,9.912218950933653,0.46042551768636203,14.672067664221405,0.7996954955353085,21.982282996945337,2.281551051171329,0.860093675032938,0.0061094404675366585,30.0
4,Uber Black,Ridge,4,9.913328806119125,0.46073381659560503,14.642894583031476,0.8177610737066097,22.05716896568661,2.3500082055545266,0.8606639901302178,0.006130091080782841,30.0
4,Uber Black,Lasso,4,9.913743441276031,0.45094245316767656,14.663334865130103,0.798769062389469,22.01528546709537,2.293132803437923,0.860262174422172,0.006025841151461169,30.0
9,Uber Comfort,Lasso,4,5.596145714748351,0.3296572612473425,9.207830660473096,0.9443348614893372,12.848342037712277,1.9255905364109904,0.9362630648006137,0.009973238377612739,31.0
9,Uber Comfort,Ridge,4,5.603155912205635,0.32475325300372626,9.20665692763305,0.9315567880294116,12.880558520323767,1.9419751307280255,0.9363030443048095,0.009613558177478164,31.0
9,Uber Comfort,LinearRegression,4,5.605197301106509,0.31976908503560825,9.203399776233146,0.9272023050593378,12.889642237531746,1.943278905011509,0.9363627128578221,0.009419849943904424,31.0
