CategoryID,DatasetName,ModelName,Folds,MeanMAE,StdMAE,MeanRMSE,StdRMSE,MeanMAPE,StdMAPE,MeanR2,StdR2,MeanFeatureCount
4,Uber Black,LightGBM,4,6.356866368357137,0.44111922696645434,10.600320539906873,0.818883654042336,11.459667314206374,0.191750320849653,0.9267903029952786,0.008974485771560339,30.0
4,Uber Black,RandomForest,4,6.445610001132691,0.5175170928988806,11.101414205404396,0.6852552651193845,11.231646337743188,0.9265141353062962,0.9196450270103014,0.008942763368361865,30.0
4,Uber Black,XGBoost,4,6.9403585484104,0.5905315411588964,11.328054588726364,0.8700543698393917,13.216878158967702,1.2465242566623975,0.9163147128297306,0.010920201656323245,30.0
